image_name,cve,scanners
nextcloud,CVE-2023-1972,grype+snyk+trivy
nextcloud,CVE-2022-4543,grype+trivy
nextcloud,CVE-2021-3847,grype+trivy
nextcloud,CVE-2023-1076,grype+trivy
nextcloud,CVE-2017-7275,grype+snyk+trivy
nextcloud,CVE-2015-2877,grype+trivy
nextcloud,CVE-2019-11191,grype+trivy
nextcloud,CVE-2023-31081,grype+trivy
nextcloud,CVE-2021-45261,grype+snyk+trivy
nextcloud,CVE-2019-6461,grype+snyk+trivy
nextcloud,CVE-2008-4609,grype+trivy
nextcloud,CVE-2021-26934,grype+trivy
nextcloud,CVE-2019-19882,grype+snyk+trivy
nextcloud,CVE-2016-9117,grype+snyk+trivy
nextcloud,CVE-2021-20311,grype+snyk+trivy
nextcloud,CVE-2023-1206,grype+trivy
nextcloud,CVE-2019-16232,grype+trivy
nextcloud,CVE-2023-39978,grype+snyk+trivy
nextcloud,CVE-2020-27814,trivy
nextcloud,CVE-2020-27845,trivy
nextcloud,CVE-2010-4651,grype+snyk+trivy
nextcloud,CVE-2021-4214,grype+snyk+trivy
nextcloud,CVE-2023-26965,grype+snyk+trivy
nextcloud,CVE-2023-1193,grype+trivy
nextcloud,CVE-2019-15213,grype+trivy
nextcloud,CVE-2023-20588,grype+trivy
nextcloud,CVE-2023-34319,grype+trivy
nextcloud,CVE-2019-12378,grype+trivy
nextcloud,CVE-2022-0400,grype+trivy
nextcloud,CVE-2018-16376,grype+snyk+trivy
nextcloud,CVE-2023-4155,grype+trivy
nextcloud,CVE-2023-39418,grype+snyk+trivy
nextcloud,CVE-2022-48502,grype+trivy
nextcloud,CVE-2023-38289,grype+snyk+trivy
nextcloud,CVE-2022-45919,grype+trivy
nextcloud,CVE-2017-14159,grype+snyk+trivy
nextcloud,CVE-2022-32546,grype+snyk+trivy
nextcloud,CVE-2018-6951,grype+snyk+trivy
nextcloud,CVE-2023-29383,grype+snyk+trivy
nextcloud,CVE-2022-30065,grype+snyk+trivy
nextcloud,CVE-2020-35501,grype+trivy
nextcloud,CVE-2021-3610,grype+snyk+trivy
nextcloud,CVE-2023-24535,grype+snyk+trivy
nextcloud,CVE-2023-4010,grype+trivy
nextcloud,CVE-2010-5321,grype+trivy
nextcloud,CVE-2003-1580,grype+snyk+trivy
nextcloud,CVE-2003-1307,grype+snyk+trivy
nextcloud,CVE-2023-4194,grype+trivy
nextcloud,CVE-2023-2430,grype+trivy
nextcloud,CVE-2023-21264,grype+trivy
nextcloud,CVE-2023-31438,grype+snyk+trivy
nextcloud,CVE-2019-12381,grype+trivy
nextcloud,CVE-2017-18018,grype+snyk+trivy
nextcloud,CVE-2018-20712,grype+snyk+trivy
nextcloud,CVE-2004-0230,grype+trivy
nextcloud,CVE-2022-41848,grype+trivy
nextcloud,CVE-2011-4917,grype+trivy
nextcloud,CVE-2021-26945,grype+snyk+trivy
nextcloud,CVE-2019-16234,grype+trivy
nextcloud,CVE-2017-0630,grype+trivy
nextcloud,CVE-2019-12382,grype+trivy
nextcloud,CVE-2020-15389,trivy
nextcloud,CVE-2023-31085,grype+trivy
nextcloud,CVE-2020-11725,grype+trivy
nextcloud,CVE-2019-12456,grype+trivy
nextcloud,CVE-2019-19814,grype+trivy
nextcloud,CVE-2008-3134,grype+snyk+trivy
nextcloud,CVE-2022-2961,grype+trivy
nextcloud,CVE-2022-45886,grype+trivy
nextcloud,CVE-2022-1247,grype+trivy
nextcloud,CVE-2021-45346,grype+snyk+trivy
nextcloud,CVE-2013-4392,grype+snyk+trivy
nextcloud,CVE-2019-20794,grype+trivy
nextcloud,CVE-2016-10723,grype+trivy
nextcloud,CVE-2023-36054,grype+snyk+trivy
nextcloud,CVE-2018-5785,trivy
nextcloud,CVE-2019-16229,grype+trivy
nextcloud,CVE-2023-1192,grype+trivy
nextcloud,CVE-2018-20673,grype+snyk+trivy
nextcloud,CVE-2011-3374,grype+snyk+trivy
nextcloud,CVE-2022-45887,grype+trivy
nextcloud,CVE-2023-0597,grype+trivy
nextcloud,CVE-2016-2781,grype+snyk+trivy
nextcloud,CVE-2023-39417,grype+snyk+trivy
nextcloud,CVE-2016-10505,grype+snyk+trivy
nextcloud,CVE-2016-8678,grype+snyk+trivy
nextcloud,CVE-2011-3389,grype+snyk+trivy
nextcloud,CVE-2023-25193,grype+snyk+trivy
nextcloud,CVE-2010-1679,grype+snyk+trivy
nextcloud,CVE-2023-31082,grype+trivy
nextcloud,CVE-2023-3640,grype+trivy
nextcloud,CVE-2020-36694,grype+trivy
nextcloud,CVE-2023-31486,grype+snyk+trivy
nextcloud,CVE-2022-45888,grype+trivy
nextcloud,CVE-2023-27043,grype+snyk+trivy
nextcloud,CVE-2023-0160,grype+trivy
nextcloud,CVE-2023-3776,grype+trivy
nextcloud,CVE-2019-12455,grype+trivy
nextcloud,CVE-2023-38288,grype+snyk+trivy
nextcloud,CVE-2016-9115,grype+snyk+trivy
nextcloud,CVE-2017-7475,grype+snyk+trivy
nextcloud,CVE-2019-12380,grype+trivy
nextcloud,CVE-2022-44034,grype+trivy
nextcloud,CVE-2008-1687,grype+snyk+trivy
nextcloud,CVE-2016-8866,grype+snyk+trivy
nextcloud,CVE-2020-27842,trivy
nextcloud,CVE-2023-2953,grype+snyk+trivy
nextcloud,CVE-2017-9937,grype+snyk+trivy
nextcloud,CVE-2020-14304,grype+trivy
nextcloud,CVE-2016-9118,trivy
nextcloud,CVE-2023-2898,grype+trivy
nextcloud,CVE-2023-3397,grype+trivy
nextcloud,CVE-2023-4273,grype+trivy
nextcloud,CVE-2007-0086,grype+snyk+trivy
nextcloud,CVE-2017-17479,grype+snyk+trivy
nextcloud,CVE-2019-6988,grype+snyk+trivy
nextcloud,CVE-2017-17740,grype+snyk+trivy
nextcloud,CVE-2019-16233,grype+trivy
nextcloud,CVE-2023-29659,grype+snyk+trivy
nextcloud,CVE-2023-31484,grype+snyk+trivy
nextcloud,CVE-2023-2908,grype+snyk+trivy
nextcloud,CVE-2007-3476,grype+snyk+trivy
nextcloud,CVE-2019-16089,grype+trivy
nextcloud,CVE-2014-9892,grype+trivy
nextcloud,CVE-2023-3772,grype+trivy
nextcloud,CVE-2017-16232,grype+snyk+trivy
nextcloud,CVE-2022-45884,grype+trivy
nextcloud,CVE-2023-37769,grype+snyk+trivy
nextcloud,CVE-2022-48303,grype+snyk+trivy
nextcloud,CVE-2019-16230,grype+trivy
nextcloud,CVE-2019-1010025,grype+snyk+trivy
nextcloud,CVE-2023-27103,grype+snyk+trivy
nextcloud,CVE-2023-3428,grype+snyk+trivy
nextcloud,CVE-2018-15607,grype+snyk+trivy
nextcloud,CVE-2023-25433,grype+snyk+trivy
nextcloud,CVE-2018-20796,grype+snyk+trivy
nextcloud,CVE-2021-3575,grype+snyk+trivy
nextcloud,CVE-2023-34151,grype+snyk+trivy
nextcloud,CVE-2023-32570,grype+snyk+trivy
nextcloud,CVE-2018-5709,grype+snyk+trivy
nextcloud,CVE-2017-11755,grype+snyk+trivy
nextcloud,CVE-2018-20845,trivy
nextcloud,CVE-2023-3773,grype+trivy
nextcloud,CVE-2022-3219,grype+snyk+trivy
nextcloud,CVE-2003-1581,grype+snyk+trivy
nextcloud,CVE-2008-1688,grype+snyk+trivy
mysql,CVE-2019-19921,grype+trivy
mysql,CVE-2021-20232,grype+trivy
mysql,CVE-2021-3580,grype+trivy
mysql,CVE-2023-37920,grype+snyk+trivy
mysql,CVE-2021-20231,grype+trivy
mysql,CVE-2023-28642,grype+trivy
mysql,CVE-2021-33560,grype+trivy
mysql,CVE-2023-27561,grype+trivy
mysql,CVE-2023-25809,grype+trivy
mysql,CVE-2021-40528,grype+snyk+trivy
mysql,CVE-2022-29162,grype+trivy
zookeeper,CVE-2016-2781,grype+snyk+trivy
zookeeper,CVE-2021-31879,grype+snyk+trivy
zookeeper,CVE-2023-4016,grype+snyk+trivy
zookeeper,CVE-2023-2975,grype+snyk+trivy
zookeeper,CVE-2022-3857,grype+snyk+trivy
zookeeper,CVE-2016-20013,grype+snyk+trivy
zookeeper,CVE-2022-4899,grype+snyk+trivy
zookeeper,CVE-2022-3715,grype+snyk+trivy
zookeeper,CVE-2023-29383,grype+snyk+trivy
zookeeper,CVE-2018-1000007,grype+snyk+trivy
zookeeper,CVE-2023-2953,grype+snyk+trivy
zookeeper,CVE-2023-36054,grype+snyk+trivy
zookeeper,CVE-2017-11164,grype+snyk+trivy
zookeeper,CVE-2022-46908,grype+snyk+trivy
zookeeper,CVE-2022-3219,grype+snyk+trivy
telegraf,CVE-2016-2781,grype+snyk+trivy
telegraf,CVE-2011-3389,grype+snyk+trivy
telegraf,CVE-2023-2975,grype+snyk+trivy
telegraf,CVE-2020-15719,grype+snyk+trivy
telegraf,CVE-2019-1010022,grype+snyk+trivy
telegraf,CVE-2023-31486,grype+snyk+trivy
telegraf,CVE-2022-27943,grype+snyk+trivy
telegraf,CVE-2023-36191,grype+snyk+trivy
telegraf,CVE-2018-6829,grype+snyk+trivy
telegraf,CVE-2005-2541,grype+snyk+trivy
telegraf,CVE-2011-4116,grype+snyk+trivy
telegraf,CVE-2017-14159,grype+snyk+trivy
telegraf,CVE-2023-29383,grype+snyk+trivy
telegraf,CVE-2023-2953,grype+snyk+trivy
telegraf,CVE-2023-31439,grype+snyk+trivy
telegraf,CVE-2007-6755,grype+snyk+trivy
telegraf,CVE-2017-17740,grype+snyk+trivy
telegraf,CVE-2021-31879,grype+snyk+trivy
telegraf,CVE-2023-4016,grype+snyk+trivy
telegraf,CVE-2010-2632,grype+snyk+trivy
telegraf,CVE-2019-1010024,grype+snyk+trivy
telegraf,CVE-2023-31438,grype+snyk+trivy
telegraf,CVE-2017-18018,grype+snyk+trivy
telegraf,CVE-2023-31484,grype+snyk+trivy
telegraf,CVE-2007-5686,grype+snyk+trivy
telegraf,CVE-2018-1000007,grype+snyk+trivy
telegraf,CVE-2019-1010023,grype+snyk+trivy
telegraf,CVE-2010-4756,grype+snyk+trivy
telegraf,CVE-2023-3817,grype+snyk+trivy
telegraf,CVE-2019-9192,grype+snyk+trivy
telegraf,CVE-2022-0563,grype+snyk+trivy
telegraf,CVE-2022-48303,grype+snyk+trivy
telegraf,CVE-2019-1010025,grype+snyk+trivy
telegraf,CVE-2015-3276,grype+snyk+trivy
telegraf,CVE-2023-31437,grype+snyk+trivy
telegraf,CVE-2021-45346,grype+snyk+trivy
telegraf,CVE-2013-4392,grype+snyk+trivy
telegraf,CVE-2018-20796,grype+snyk+trivy
telegraf,CVE-2023-36054,grype+snyk+trivy
telegraf,CVE-2018-5709,grype+snyk+trivy
telegraf,CVE-2010-0928,grype+snyk+trivy
telegraf,CVE-2019-19882,grype+snyk+trivy
telegraf,CVE-2022-3219,grype+snyk+trivy
telegraf,CVE-2011-3374,grype+snyk+trivy
telegraf,CVE-2023-3446,grype+snyk+trivy
httpd,CVE-2018-12928,grype+trivy
httpd,CVE-2019-19378,grype+trivy
httpd,CVE-2022-3238,grype+trivy
httpd,CVE-2019-1010022,grype+snyk+trivy
httpd,CVE-2022-27943,grype+snyk+trivy
httpd,CVE-2019-16231,grype+trivy
httpd,CVE-2018-6829,grype+snyk+trivy
httpd,CVE-2019-19070,grype+trivy
httpd,CVE-2023-4147,grype+trivy
httpd,CVE-2020-14155,trivy
httpd,CVE-2017-13694,grype+trivy
httpd,CVE-2023-2176,grype+trivy
httpd,CVE-2008-2544,grype+trivy
httpd,CVE-2023-1194,grype+trivy
httpd,CVE-2023-4132,grype+trivy
httpd,CVE-2007-6755,grype+snyk+trivy
httpd,CVE-2023-35827,grype+trivy
httpd,CVE-2011-4916,grype+trivy
httpd,CVE-2019-1010024,grype+snyk+trivy
httpd,CVE-2005-3660,grype+trivy
httpd,CVE-2017-16231,grype+snyk+trivy
httpd,CVE-2023-37453,grype+trivy
httpd,CVE-2022-44032,grype+trivy
httpd,CVE-2007-5686,grype+snyk+trivy
httpd,CVE-2011-4915,grype+trivy
httpd,CVE-2010-4756,grype+snyk+trivy
httpd,CVE-2023-3817,grype+snyk+trivy
httpd,CVE-2013-7445,grype+trivy
httpd,CVE-2021-3714,grype+trivy
httpd,CVE-2023-4128,grype+trivy
httpd,CVE-2019-9192,grype+snyk+trivy
httpd,CVE-2022-0563,grype+snyk+trivy
httpd,CVE-2017-7245,grype+snyk+trivy
httpd,CVE-2021-3864,grype+trivy
httpd,CVE-2023-40283,grype+trivy
httpd,CVE-2015-3276,grype+snyk+trivy
httpd,CVE-2023-31437,grype+snyk+trivy
httpd,CVE-2023-3611,grype+trivy
httpd,CVE-2023-37454,grype+trivy
httpd,CVE-2023-3863,grype+trivy
httpd,CVE-2023-23039,grype+trivy
httpd,CVE-2023-4004,grype+trivy
httpd,CVE-2010-0928,grype+snyk+trivy
httpd,CVE-2023-3446,grype+snyk+trivy
httpd,CVE-2018-17977,grype+trivy
httpd,CVE-2020-36325,grype+snyk+trivy
httpd,CVE-2023-2975,grype+snyk+trivy
httpd,CVE-2020-15719,grype+snyk+trivy
httpd,CVE-2023-23005,grype+trivy
httpd,CVE-2022-25265,grype+trivy
httpd,CVE-2005-2541,grype+snyk+trivy
httpd,CVE-2018-1121,grype+trivy
httpd,CVE-2007-6761,grype+trivy
httpd,CVE-2014-9900,grype+trivy
httpd,CVE-2023-4133,grype+trivy
httpd,CVE-2007-3719,grype+trivy
httpd,CVE-2023-4134,grype+trivy
httpd,CVE-2011-4116,grype+snyk+trivy
httpd,CVE-2023-26242,grype+trivy
httpd,CVE-2019-19449,grype+trivy
httpd,CVE-2022-44033,grype+trivy
httpd,CVE-2019-12379,grype+trivy
httpd,CVE-2023-31439,grype+snyk+trivy
httpd,CVE-2023-31083,grype+trivy
httpd,CVE-2010-2632,grype+snyk+trivy
httpd,CVE-2017-13693,grype+trivy
httpd,CVE-2019-1010023,grype+snyk+trivy
httpd,CVE-2010-4563,grype+trivy
httpd,CVE-2016-8660,grype+trivy
httpd,CVE-2022-45885,grype+trivy
httpd,CVE-2019-20838,grype+snyk+trivy
httpd,CVE-2012-4542,grype+trivy
httpd,CVE-2022-4543,grype+trivy
httpd,CVE-2021-3847,grype+trivy
httpd,CVE-2023-1076,grype+trivy
httpd,CVE-2015-2877,grype+trivy
httpd,CVE-2023-31081,grype+trivy
httpd,CVE-2017-11164,grype+snyk+trivy
httpd,CVE-2008-4609,grype+trivy
httpd,CVE-2021-26934,grype+trivy
httpd,CVE-2019-19882,grype+snyk+trivy
httpd,CVE-2023-1206,grype+trivy
httpd,CVE-2019-16232,grype+trivy
httpd,CVE-2023-1193,grype+trivy
httpd,CVE-2019-15213,grype+trivy
httpd,CVE-2023-20588,grype+trivy
httpd,CVE-2023-34319,grype+trivy
httpd,CVE-2019-12378,grype+trivy
httpd,CVE-2022-0400,grype+trivy
httpd,CVE-2022-48502,grype+trivy
httpd,CVE-2023-4155,grype+trivy
httpd,CVE-2022-45919,grype+trivy
httpd,CVE-2017-14159,grype+snyk+trivy
httpd,CVE-2023-29383,grype+snyk+trivy
httpd,CVE-2020-35501,grype+trivy
httpd,CVE-2010-5321,grype+trivy
httpd,CVE-2023-4010,grype+trivy
httpd,CVE-2023-4194,grype+trivy
httpd,CVE-2023-2430,grype+trivy
httpd,CVE-2023-21264,grype+trivy
httpd,CVE-2023-31438,grype+snyk+trivy
httpd,CVE-2019-12381,grype+trivy
httpd,CVE-2017-18018,grype+snyk+trivy
httpd,CVE-2004-0230,grype+trivy
httpd,CVE-2022-41848,grype+trivy
httpd,CVE-2011-4917,grype+trivy
httpd,CVE-2019-16234,grype+trivy
httpd,CVE-2017-0630,grype+trivy
httpd,CVE-2019-12382,grype+trivy
httpd,CVE-2023-31085,grype+trivy
httpd,CVE-2020-11725,grype+trivy
httpd,CVE-2019-12456,grype+trivy
httpd,CVE-2019-19814,grype+trivy
httpd,CVE-2022-2961,grype+trivy
httpd,CVE-2017-7246,grype+snyk+trivy
httpd,CVE-2022-45886,grype+trivy
httpd,CVE-2022-1247,grype+trivy
httpd,CVE-2013-4392,grype+snyk+trivy
httpd,CVE-2019-20794,grype+trivy
httpd,CVE-2016-10723,grype+trivy
httpd,CVE-2023-36054,grype+snyk+trivy
httpd,CVE-2019-16229,grype+trivy
httpd,CVE-2023-1192,grype+trivy
httpd,CVE-2019-20454,grype+snyk+trivy
httpd,CVE-2022-45887,grype+trivy
httpd,CVE-2011-3374,grype+snyk+trivy
httpd,CVE-2023-0597,grype+trivy
httpd,CVE-2016-2781,grype+snyk+trivy
httpd,CVE-2011-3389,grype+snyk+trivy
httpd,CVE-2023-31082,grype+trivy
httpd,CVE-2023-3640,grype+trivy
httpd,CVE-2020-36694,grype+trivy
httpd,CVE-2022-45888,grype+trivy
httpd,CVE-2023-31486,grype+snyk+trivy
httpd,CVE-2023-0160,grype+trivy
httpd,CVE-2023-3776,grype+trivy
httpd,CVE-2019-12455,grype+trivy
httpd,CVE-2019-12380,grype+trivy
httpd,CVE-2022-44034,grype+trivy
httpd,CVE-2023-2953,grype+snyk+trivy
httpd,CVE-2020-14304,grype+trivy
httpd,CVE-2023-2898,grype+trivy
httpd,CVE-2023-3397,grype+trivy
httpd,CVE-2023-4273,grype+trivy
httpd,CVE-2017-17740,grype+snyk+trivy
httpd,CVE-2019-16233,grype+trivy
httpd,CVE-2023-31484,grype+snyk+trivy
httpd,CVE-2019-16089,grype+trivy
httpd,CVE-2014-9892,grype+trivy
httpd,CVE-2023-3772,grype+trivy
httpd,CVE-2022-45884,grype+trivy
httpd,CVE-2022-48303,grype+snyk+trivy
httpd,CVE-2019-16230,grype+trivy
httpd,CVE-2019-1010025,grype+snyk+trivy
httpd,CVE-2018-20796,grype+snyk+trivy
httpd,CVE-2018-5709,grype+snyk+trivy
httpd,CVE-2019-11191,grype+trivy
httpd,CVE-2023-3773,grype+trivy
httpd,CVE-2022-3219,grype+snyk+trivy
influxdb,CVE-2021-22922,grype+snyk+trivy
influxdb,CVE-2022-42916,grype+snyk+trivy
influxdb,CVE-2023-23914,grype+snyk+trivy
influxdb,CVE-2021-36084,grype+snyk+trivy
influxdb,CVE-2023-27535,grype+snyk+trivy
influxdb,CVE-2019-1010022,grype+snyk+trivy
influxdb,CVE-2023-36191,grype+snyk+trivy
influxdb,CVE-2021-33560,grype+snyk+trivy
influxdb,CVE-2018-6829,grype+snyk+trivy
influxdb,CVE-2020-14155,trivy
influxdb,CVE-2022-4899,grype+snyk+trivy
influxdb,CVE-2020-28851,trivy
influxdb,CVE-2023-23915,grype+snyk+trivy
influxdb,CVE-2022-41723,grype+trivy
influxdb,CVE-2007-6755,grype+snyk+trivy
influxdb,CVE-2019-1010024,grype+snyk+trivy
influxdb,CVE-2022-32189,trivy
influxdb,CVE-2017-16231,grype+snyk+trivy
influxdb,CVE-2021-36087,grype+snyk+trivy
influxdb,CVE-2007-5686,grype+snyk+trivy
influxdb,CVE-2010-4756,grype+snyk+trivy
influxdb,CVE-2022-43551,grype+snyk+trivy
influxdb,CVE-2023-3817,grype+snyk+trivy
influxdb,CVE-2019-9192,grype+snyk+trivy
influxdb,CVE-2022-0563,grype+snyk+trivy
influxdb,CVE-2017-7245,grype+snyk+trivy
influxdb,CVE-2022-35737,grype+snyk+trivy
influxdb,CVE-2015-3276,grype+snyk+trivy
influxdb,CVE-2023-31437,grype+snyk+trivy
influxdb,CVE-2013-4235,grype+snyk+trivy
influxdb,CVE-2010-0928,grype+snyk+trivy
influxdb,CVE-2021-36690,grype+snyk+trivy
influxdb,CVE-2023-3446,grype+snyk+trivy
influxdb,CVE-2020-15719,grype+snyk+trivy
influxdb,CVE-2023-28320,grype+snyk+trivy
influxdb,CVE-2020-16156,grype+snyk+trivy
influxdb,CVE-2005-2541,grype+snyk+trivy
influxdb,CVE-2023-28321,grype+snyk+trivy
influxdb,CVE-2011-4116,grype+snyk+trivy
influxdb,CVE-2022-3715,grype+snyk+trivy
influxdb,CVE-2023-31439,grype+snyk+trivy
influxdb,CVE-2023-28322,grype+snyk+trivy
influxdb,CVE-2010-2632,grype+snyk+trivy
influxdb,CVE-2019-1010023,grype+snyk+trivy
influxdb,CVE-2023-29491,grype+snyk+trivy
influxdb,CVE-2023-27538,grype+snyk+trivy
influxdb,CVE-2019-20838,grype+snyk+trivy
influxdb,CVE-2017-11164,grype+snyk+trivy
influxdb,CVE-2019-19882,grype+snyk+trivy
influxdb,CVE-2022-27664,grype+trivy
influxdb,CVE-2021-31239,grype+snyk+trivy
influxdb,CVE-2023-27534,grype+snyk+trivy
influxdb,CVE-2017-14159,grype+snyk+trivy
influxdb,CVE-2023-29383,grype+snyk+trivy
influxdb,CVE-2023-27536,grype+snyk+trivy
influxdb,CVE-2021-36085,grype+snyk+trivy
influxdb,CVE-2023-31438,grype+snyk+trivy
influxdb,CVE-2017-18018,grype+snyk+trivy
influxdb,CVE-2023-27533,grype+snyk+trivy
influxdb,CVE-2021-22923,grype+snyk+trivy
influxdb,CVE-2022-41409,grype+snyk+trivy
influxdb,CVE-2017-7246,grype+snyk+trivy
influxdb,CVE-2022-30635,trivy
influxdb,CVE-2021-45346,grype+snyk+trivy
influxdb,CVE-2013-4392,grype+snyk+trivy
influxdb,CVE-2023-36054,grype+snyk+trivy
influxdb,CVE-2022-30630,trivy
influxdb,CVE-2020-13529,grype+snyk+trivy
influxdb,CVE-2019-20454,grype+snyk+trivy
influxdb,CVE-2011-3374,grype+snyk+trivy
influxdb,CVE-2022-30632,trivy
influxdb,CVE-2020-28852,trivy
influxdb,CVE-2016-2781,grype+snyk+trivy
influxdb,CVE-2011-3389,grype+snyk+trivy
influxdb,CVE-2022-32148,trivy
influxdb,CVE-2023-31486,grype+snyk+trivy
influxdb,CVE-2023-2953,grype+snyk+trivy
influxdb,CVE-2017-17740,grype+snyk+trivy
influxdb,CVE-2019-8457,grype+snyk+trivy
influxdb,CVE-2022-1304,grype+snyk+trivy
influxdb,CVE-2023-31484,grype+snyk+trivy
influxdb,CVE-2021-36086,grype+snyk+trivy
influxdb,CVE-2022-1705,trivy
influxdb,CVE-2022-48303,grype+snyk+trivy
influxdb,CVE-2019-1010025,grype+snyk+trivy
influxdb,CVE-2018-20796,grype+snyk+trivy
influxdb,CVE-2018-5709,grype+snyk+trivy
influxdb,CVE-2022-3219,grype+snyk+trivy
nginx,CVE-2023-26966,grype+snyk+trivy
nginx,CVE-2016-2781,grype+snyk+trivy
nginx,CVE-2011-3389,grype+snyk+trivy
nginx,CVE-2023-27102,grype+snyk+trivy
nginx,CVE-2020-15719,grype+snyk+trivy
nginx,CVE-2023-2975,grype+snyk+trivy
nginx,CVE-2023-3316,grype+snyk+trivy
nginx,CVE-2017-17973,grype+snyk+trivy
nginx,CVE-2019-1010022,grype+snyk+trivy
nginx,CVE-2023-31486,grype+snyk+trivy
nginx,CVE-2022-27943,grype+snyk+trivy
nginx,CVE-2021-4214,grype+snyk+trivy
nginx,CVE-2023-26965,grype+snyk+trivy
nginx,CVE-2018-6829,grype+snyk+trivy
nginx,CVE-2023-3618,grype+snyk+trivy
nginx,CVE-2005-2541,grype+snyk+trivy
nginx,CVE-2023-38288,grype+snyk+trivy
nginx,CVE-2023-38289,grype+snyk+trivy
nginx,CVE-2011-4116,grype+snyk+trivy
nginx,CVE-2017-14159,grype+snyk+trivy
nginx,CVE-2015-9019,grype+snyk+trivy
nginx,CVE-2023-3164,grype+snyk+trivy
nginx,CVE-2023-29383,grype+snyk+trivy
nginx,CVE-2022-1210,grype+snyk+trivy
nginx,CVE-2023-2953,grype+snyk+trivy
nginx,CVE-2017-9937,grype+snyk+trivy
nginx,CVE-2017-9117,grype+snyk+trivy
nginx,CVE-2023-31439,grype+snyk+trivy
nginx,CVE-2007-6755,grype+snyk+trivy
nginx,CVE-2017-17740,grype+snyk+trivy
nginx,CVE-2010-2632,grype+snyk+trivy
nginx,CVE-2019-1010024,grype+snyk+trivy
nginx,CVE-2023-29659,grype+snyk+trivy
nginx,CVE-2023-31438,grype+snyk+trivy
nginx,CVE-2009-4487,grype+snyk+trivy
nginx,CVE-2017-18018,grype+snyk+trivy
nginx,CVE-2023-2908,grype+snyk+trivy
nginx,CVE-2023-1916,grype+snyk+trivy
nginx,CVE-2023-31484,grype+snyk+trivy
nginx,CVE-2007-5686,grype+snyk+trivy
nginx,CVE-2019-1010023,grype+snyk+trivy
nginx,CVE-2010-4756,grype+snyk+trivy
nginx,CVE-2023-3817,grype+snyk+trivy
nginx,CVE-2013-0337,grype+snyk+trivy
nginx,CVE-2019-9192,grype+snyk+trivy
nginx,CVE-2017-16232,grype+snyk+trivy
nginx,CVE-2022-0563,grype+snyk+trivy
nginx,CVE-2022-48303,grype+snyk+trivy
nginx,CVE-2019-1010025,grype+snyk+trivy
nginx,CVE-2015-3276,grype+snyk+trivy
nginx,CVE-2023-27103,grype+snyk+trivy
nginx,CVE-2023-31437,grype+snyk+trivy
nginx,CVE-2013-4392,grype+snyk+trivy
nginx,CVE-2017-5563,grype+snyk+trivy
nginx,CVE-2018-10126,grype+snyk+trivy
nginx,CVE-2023-25433,grype+snyk+trivy
nginx,CVE-2018-20796,grype+snyk+trivy
nginx,CVE-2023-36054,grype+snyk+trivy
nginx,CVE-2018-5709,grype+snyk+trivy
nginx,CVE-2023-32570,grype+snyk+trivy
nginx,CVE-2010-0928,grype+snyk+trivy
nginx,CVE-2019-19882,grype+snyk+trivy
nginx,CVE-2022-3219,grype+snyk+trivy
nginx,CVE-2011-3374,grype+snyk+trivy
nginx,CVE-2023-3446,grype+snyk+trivy
mongo,CVE-2016-2781,grype+snyk+trivy
mongo,CVE-2023-4016,grype+snyk+trivy
mongo,CVE-2023-2975,grype+snyk+trivy
mongo,CVE-2016-20013,grype+snyk+trivy
mongo,CVE-2022-4899,grype+snyk+trivy
mongo,CVE-2022-3715,grype+snyk+trivy
mongo,CVE-2023-29383,grype+snyk+trivy
mongo,CVE-2023-2953,grype+snyk+trivy
mongo,CVE-2023-28642,grype+trivy
mongo,CVE-2023-36054,grype+snyk+trivy
mongo,CVE-2023-27561,grype+trivy
mongo,CVE-2017-11164,grype+snyk+trivy
mongo,CVE-2023-25809,grype+trivy
mongo,CVE-2022-46908,grype+snyk+trivy
mongo,CVE-2022-3219,grype+snyk+trivy
mongo,CVE-2019-19921,grype+trivy
mongo,CVE-2022-29162,grype+trivy
ruby,CVE-2018-9996,grype+snyk+trivy
ruby,CVE-2023-28755,grype+trivy
ruby,CVE-2018-12928,grype+trivy
ruby,CVE-2019-19378,grype+trivy
ruby,CVE-2022-3238,grype+trivy
ruby,CVE-2019-1010022,grype+snyk+trivy
ruby,CVE-2023-36191,grype+snyk+trivy
ruby,CVE-2022-27943,grype+snyk+trivy
ruby,CVE-2023-24329,grype+snyk+trivy
ruby,CVE-2023-1289,grype+snyk+trivy
ruby,CVE-2019-16231,grype+trivy
ruby,CVE-2018-6829,grype+snyk+trivy
ruby,CVE-2012-0039,grype+snyk+trivy
ruby,CVE-2022-1115,grype+snyk+trivy
ruby,CVE-2019-19070,grype+trivy
ruby,CVE-2023-4147,grype+trivy
ruby,CVE-2017-13694,grype+trivy
ruby,CVE-2016-9116,grype+snyk+trivy
ruby,CVE-2023-2176,grype+trivy
ruby,CVE-2018-18064,grype+snyk+trivy
ruby,CVE-2023-3164,grype+snyk+trivy
ruby,CVE-2008-2544,grype+trivy
ruby,CVE-2007-3996,grype+snyk+trivy
ruby,CVE-2017-9117,grype+snyk+trivy
ruby,CVE-2023-1194,grype+trivy
ruby,CVE-2023-4132,grype+trivy
ruby,CVE-2007-6755,grype+snyk+trivy
ruby,CVE-2023-22490,trivy
ruby,CVE-2019-6462,grype+snyk+trivy
ruby,CVE-2023-35827,grype+trivy
ruby,CVE-2017-11754,grype+snyk+trivy
ruby,CVE-2011-4916,grype+trivy
